,X,Y,Z,X_c,Y_c,Z_c,surface,series,id,order_series,smooth
215,427987.437,7785729.89,-1964.64,0.3397497486587422,0.5788422538705029,0.4955370401917329,h3,Strat_3,4,4,2e-06
216,427421.098,7786004.047,-1899.72,0.3324900964602,0.5823565526699854,0.4963692213071591,h3,Strat_3,4,4,2e-06
217,426989.602,7786212.929,-1871.91,0.3269589377636204,0.58503411976413,0.4967257055465307,h3,Strat_3,4,4,2e-06
218,425993.59,7786700.934,-1779.8,0.3141914951090007,0.5912896426420453,0.49790642339221636,h3,Strat_3,4,4,2e-06
219,425405.0,7787001.0,-1713.07,0.30664661706327134,0.5951360575924642,0.49876180610682497,h3,Strat_3,4,4,2e-06
220,424998.2,7787192.52,-1673.77,0.3014320256006191,0.5975910687943443,0.499265575636034,h3,Strat_3,4,4,2e-06
221,423994.76,7787664.936,-1562.48,0.2885693666594098,0.6036467630923322,0.5006921535216746,h3,Strat_3,4,4,2e-06
222,423294.416,7788006.178,-1439.2,0.2795919629147693,0.6080209951963177,0.5022724259786947,h3,Strat_3,4,4,2e-06
223,422999.485,7788153.208,-1391.86,0.2758113712857827,0.609905708526579,0.5028792567551007,h3,Strat_3,4,4,2e-06
224,421991.819,7788649.606,-1121.88,0.26289454109698007,0.6162688176044501,0.5063400124165729,h3,Strat_3,4,4,2e-06
225,421263.457,7789000.819,-912.28,0.25355798685184594,0.6207708636009469,0.5090267832390212,h3,Strat_3,4,4,2e-06
226,458615.424,7770726.758,-3117.21,0.7323565321602882,0.3865236598679382,0.48076274893777693,h4,Strat_4,5,5,2e-06
227,458035.25,7771003.0,-3126.9,0.7249195351414758,0.3900646853714388,0.480638537061491,h4,Strat_4,5,5,2e-06
228,457994.773,7771022.273,-3126.9,0.7244006781635164,0.39031173753776116,0.480638537061491,h4,Strat_4,5,5,2e-06
229,456991.898,7771511.254,-3120.11,0.7115452617104497,0.396579771333232,0.48072557510483277,h4,Strat_4,5,5,2e-06
230,456002.932,7772004.169,-3095.34,0.698868138651321,0.40289823335588076,0.48104309091242836,h4,Strat_4,5,5,2e-06
231,455989.568,7772010.831,-3095.19,0.6986968313742645,0.4029836306231538,0.481045013696891,h4,Strat_4,5,5,2e-06
232,454989.898,7772493.432,-3084.08,0.6858824984158821,0.40916988198614895,0.4811874279327565,h4,Strat_4,5,5,2e-06
233,453828.886,7773059.234,-3071.7,0.6709999928523696,0.4164226506163171,0.48134612174373886,h4,Strat_4,5,5,2e-06
234,452998.209,7773476.269,-3005.7,0.6603519073252755,0.4217684400721382,0.482192146907296,h4,Strat_4,5,5,2e-06
235,451993.358,7773980.746,-2985.91,0.6474711613915549,0.42823511032116535,0.48244582627073235,h4,Strat_4,5,5,2e-06
236,451953.164,7774000.925,-2986.99,0.6469559320669483,0.4284937761056355,0.4824319822226014,h4,Strat_4,5,5,2e-06
237,450993.879,7774461.549,-2983.5,0.6346592767787222,0.43439831390772976,0.48247671900776523,h4,Strat_4,5,5,2e-06
238,449987.406,7774956.031,-2942.79,0.6217577391356787,0.4407368626187409,0.482998562710923,h4,Strat_4,5,5,2e-06
239,449740.469,7775071.344,-2968.17,0.6185923616233552,0.44221500958365834,0.48267322757984604,h4,Strat_4,5,5,2e-06
240,448998.179,7775432.116,-2928.18,0.6090772704315849,0.4468395882246816,0.4831858419175832,h4,Strat_4,5,5,2e-06
241,447999.926,7775914.63,-2920.31,0.5962811013770931,0.4530247243726847,0.4832867240090558,h4,Strat_4,5,5,2e-06
242,447810.044,7776004.022,-2950.16,0.5938470869815393,0.45417060136390736,0.4829040899009925,h4,Strat_4,5,5,2e-06
243,446996.267,7776387.133,-2919.31,0.5834156351705686,0.4590815338856646,0.48329954257214003,h4,Strat_4,5,5,2e-06
244,445995.0,7776900.5,-2914.07,0.5705808309669413,0.465662161160506,0.48336671184270125,h4,Strat_4,5,5,2e-06
245,445810.591,7777001.667,-2912.02,0.5682169725671474,0.4669589767320499,0.48339298989702384,h4,Strat_4,5,5,2e-06
246,444992.636,7777408.333,-2901.99,0.5577319647996107,0.47217185050723964,0.4835215600847584,h4,Strat_4,5,5,2e-06
247,443992.095,7777887.381,-2895.28,0.5449064668727822,0.47831255751560464,0.4836075726430533,h4,Strat_4,5,5,2e-06
248,443765.226,7778004.155,-2900.09,0.5419983322844336,0.47980943240120166,0.4835459153546183,h4,Strat_4,5,5,2e-06
249,442988.714,7778396.536,-2877.83,0.5320445642267949,0.48483919300274364,0.4838312565688726,h4,Strat_4,5,5,2e-06
250,441998.0,7778858.0,-2853.38,0.5193450343193955,0.49075449839782675,0.4841446704362813,h4,Strat_4,5,5,2e-06
251,441700.694,7779003.139,-2841.21,0.5155339986030847,0.49261497182530994,0.484300672349016,h4,Strat_4,5,5,2e-06
252,440998.5,7779346.667,-2815.1,0.506532880516738,0.49701850716449797,0.48463536503114446,h4,Strat_4,5,5,2e-06
253,439998.5,7779851.75,-2776.7,0.4937143174325384,0.5034929454627501,0.48512759785357773,h4,Strat_4,5,5,2e-06
254,439671.676,7780005.279,-2759.64,0.48952490337110766,0.5054609666345055,0.48534628253979417,h4,Strat_4,5,5,2e-06
255,438994.527,7780328.732,-2740.55,0.48084482619720526,0.5096071693197758,0.48559098890907154,h4,Strat_4,5,5,2e-06
256,437998.83,7780813.696,-2707.3,0.4680814213899572,0.5158237109473495,0.4860172061316212,h4,Strat_4,5,5,2e-06
257,437624.559,7781002.235,-2692.75,0.46328380496587057,0.5182405100126798,0.4862037162244963,h4,Strat_4,5,5,2e-06
258,436992.706,7781315.216,-2684.03,0.4551843574254298,0.5222524767053316,0.4863154940945905,h4,Strat_4,5,5,2e-06
259,435996.635,7781804.916,-2650.06,0.442416158475588,0.5285297270476665,0.48675094068256075,h4,Strat_4,5,5,2e-06
260,435594.778,7782006.293,-2643.11,0.4372649291702606,0.5311110908258656,0.48684002969599594,h4,Strat_4,5,5,2e-06
261,434991.994,7782308.359,-2598.42,0.4295381044401146,0.5349831429024648,0.48741289128022885,h4,Strat_4,5,5,2e-06
262,433996.424,7782796.347,-2559.59,0.4167763275903779,0.5412384478647959,0.4879106360847883,h4,Strat_4,5,5,2e-06
263,433563.312,7783002.125,-2547.51,0.41122445409585373,0.5438762261391354,0.48806548432684543,h4,Strat_4,5,5,2e-06
264,432994.854,7783272.208,-2522.2,0.403937639362136,0.5473383021126007,0.4883899221585065,h4,Strat_4,5,5,2e-06
265,431998.748,7783762.223,-2477.46,0.3911689917625866,0.5536195903023123,0.48896342467089365,h4,Strat_4,5,5,2e-06
266,431530.495,7784001.447,-2453.89,0.3851666611427206,0.5566860982375601,0.4892655582027882,h4,Strat_4,5,5,2e-06
267,430994.085,7784271.61,-2425.9,0.3782906557187254,0.5601491996960849,0.48962434978351493,h4,Strat_4,5,5,2e-06
268,429994.292,7784751.5,-2357.97,0.3654747460770842,0.5663006999345571,0.4904951147738246,h4,Strat_4,5,5,2e-06
269,429484.189,7785005.331,-2336.53,0.35893595859214467,0.5695544486207856,0.4907699447663499,h4,Strat_4,5,5,2e-06
270,428998.756,7785240.323,-2313.97,0.35271340505849214,0.572566708397063,0.4910591315495294,h4,Strat_4,5,5,2e-06
271,427987.437,7785729.89,-2213.54,0.3397497486587422,0.5788422538705029,0.4923464998400756,h4,Strat_4,5,5,2e-06
272,427421.098,7786004.047,-2156.34,0.3324900964602,0.5823565526699854,0.4930797216484918,h4,Strat_4,5,5,2e-06
273,426989.602,7786212.929,-2120.75,0.3269589377636204,0.58503411976413,0.4935359343086585,h4,Strat_4,5,5,2e-06
274,425993.59,7786700.934,-2018.16,0.3141914951090007,0.5912896426420453,0.4948509906954665,h4,Strat_4,5,5,2e-06
275,425405.0,7787001.0,-1942.21,0.30664661706327134,0.5951360575924642,0.4958245605617115,h4,Strat_4,5,5,2e-06
276,424998.2,7787192.52,-1871.74,0.3014320256006191,0.5975910687943443,0.49672788470225504,h4,Strat_4,5,5,2e-06
277,423994.76,7787664.936,-1751.38,0.2885693666594098,0.6036467630923322,0.4982707269550693,h4,Strat_4,5,5,2e-06
278,423294.416,7788006.178,-1654.78,0.2795919629147693,0.6080209951963177,0.49950900014900296,h4,Strat_4,5,5,2e-06
279,422999.485,7788153.208,-1608.95,0.2758113712857827,0.609905708526579,0.5000964748951519,h4,Strat_4,5,5,2e-06
