,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
2141,85000.0,140000.0,-4549.0,0.49295714285714287,0.6858142857142857,0.5020514285714286,0.01225757833691007,-0.021153766930949506,0.9997010902854642,1.4009365422326703,149.90979579624639,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2142,89999.0,140000.0,-4365.0,0.50724,0.6858142857142857,0.5025771428571428,-0.0033215984493503692,-0.04558729468907546,0.9989548365900596,2.6197965252649626,184.16734214141124,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2143,95000.0,140000.0,-4609.0,0.5215285714285715,0.6858142857142857,0.50188,-0.009902652669807305,-0.026076999343614737,0.9996108880836253,1.5984129123018285,200.7941047612609,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2144,100000.0,140000.0,-4862.0,0.5358142857142857,0.6858142857142857,0.5011571428571429,0.032594968041436065,0.006862856220557425,0.9994450806637021,1.9088537020763174,78.1100666236177,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2145,105000.0,140000.0,-4972.0,0.5501,0.6858142857142857,0.5008428571428571,0.046678911704952315,0.003845578927909206,0.9989025431566138,2.6845474338214625,85.29040036591026,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2146,110000.0,140000.0,-5049.0,0.5643857142857143,0.6858142857142857,0.5006228571428571,0.015700670910607197,-0.017809880097060124,0.9997181088206241,1.3604687675045481,138.60153958214545,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2147,115000.0,140000.0,-5043.0,0.5786714285714285,0.6858142857142857,0.50064,-0.02707552394503895,0.0056237308563252516,0.9996175717014769,1.5846249235386216,281.73379987100753,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2148,120000.0,140000.0,-4545.0,0.5929571428571428,0.6858142857142857,0.5020628571428571,-0.007099363234509716,0.011356124288602061,0.9999103147196783,0.767364070954355,327.9881390328132,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2149,125000.0,140000.0,-5027.0,0.6072428571428571,0.6858142857142857,0.5006857142857143,0.062403617401870594,-0.0005733899867896429,0.9980508302481812,3.577939805800097,90.52644226599297,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2150,130000.0,140000.0,-5392.0,0.6215285714285714,0.6858142857142857,0.4996428571428571,0.007518214457200259,-0.052036554976007864,0.9986168801885958,3.0138220137177374,171.77882434050662,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2151,135000.0,140000.0,-5093.0,0.6358142857142857,0.6858142857142857,0.5004971428571429,-0.020664273219937475,-0.04055791746620325,0.9989634843892425,2.6089338869505685,206.99885838014308,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2152,140000.0,140000.0,-5082.0,0.6501,0.6858142857142857,0.5005285714285714,-0.012545911543042765,-0.005046597329550255,0.9999085617990013,0.7748270536628694,248.08752541503264,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2153,145000.0,140000.0,-5043.0,0.6643857142857142,0.6858142857142857,0.50064,0.0005571302660274239,0.006699848583765691,0.9999774005620434,0.385200877134716,4.753531265647935,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2154,150000.0,140000.0,-5029.0,0.6786714285714286,0.6858142857142857,0.50068,0.004428506263530999,-0.003133287227315482,0.9999852853134515,0.31082337398207815,125.28043316350293,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2155,155000.0,140000.0,-5006.0,0.6929571428571428,0.6858142857142857,0.5007457142857142,-0.0034168007560333416,-0.015940626341035057,0.9998671021213015,0.9341174057264318,192.09802948259943,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2156,160000.0,140000.0,-5027.0,0.7072428571428572,0.6858142857142857,0.5006857142857143,-0.02036453541165548,-0.021184181306823546,0.9995681648391104,1.6838843491035977,223.86985294497387,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2157,165000.0,140000.0,-4764.0,0.7215285714285714,0.6858142857142857,0.5014371428571428,-0.019437807519181918,-0.01189690937801509,0.9997402838668143,1.3058596244195655,238.53128514052474,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2158,170000.0,140000.0,-4711.0,0.7358142857142858,0.6858142857142857,0.5015885714285714,-0.0024997487230932094,-0.013955740014068947,0.9998994892372838,0.8123581693013399,190.15511466527417,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2159,175000.0,140000.0,-4752.0,0.7501,0.6858142857142857,0.5014714285714286,-0.007197127109194005,-0.009213655941971816,0.9999316526170962,0.6698862269285996,217.99470997221974,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2160,0.0,145000.0,-809.0,0.2501,0.7001,0.5127371428571429,0.025556364838671845,-0.0041505561792854395,0.9996647663590207,1.483623010523147,99.22474637212285,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2161,5000.0,145000.0,-868.0,0.2643857142857143,0.7001,0.5125685714285714,0.030339547417257803,-0.0036720095114450672,0.9995329050154697,1.7512862522629407,96.90096943039642,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2162,10000.0,145000.0,-1071.0,0.27867142857142857,0.7001,0.5119885714285715,0.03556836575714465,-0.005225247588532246,0.9993535851464207,2.060234669535646,98.35738018890521,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2163,15000.0,145000.0,-1291.0,0.2929571428571428,0.7001,0.51136,0.04930853148204711,-0.0013297518816550147,0.998782709343237,2.8273452222749023,91.54477747139293,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2164,20000.0,145000.0,-1519.0,0.30724285714285715,0.7001,0.5107085714285714,0.062230348753540526,-0.01560895173433301,0.9979397498445325,3.6785121865183905,104.08074454152826,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2165,25000.0,145000.0,-1835.0,0.3215285714285714,0.7001,0.5098057142857143,0.08791937974749428,-0.027051095552846866,0.9957602225908638,5.277918996481024,107.10212096766682,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2166,30000.0,145000.0,-2626.0,0.33581428571428573,0.7001,0.5075457142857143,0.08753798621113285,-0.027093370880058868,0.9957926743175284,5.2576670674997485,107.19751380388162,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2167,35000.0,145000.0,-2986.0,0.35009999999999997,0.7001,0.5065171428571429,0.051308923495148845,-0.012960145353276322,0.998598732726109,3.0335338574469617,104.17585059633176,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2168,40000.0,145000.0,-3192.0,0.3643857142857143,0.7001,0.5059285714285714,0.035305110126851794,0.0030333127446167713,0.999371976899855,2.0307112321460563,85.08937198608429,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2169,44999.0,145000.0,-3247.0,0.3786685714285714,0.7001,0.5057714285714285,0.035747487899407855,0.004785402346527605,0.9993493968744181,2.0668989843016443,82.37532639767407,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2170,50000.0,145000.0,-3513.0,0.39295714285714284,0.7001,0.5050114285714286,0.042205621195691136,-0.007526766521083347,0.9990805940089231,2.4571098615687887,100.11157898299768,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2171,55000.0,145000.0,-3740.0,0.40724285714285713,0.7001,0.5043628571428571,0.03528610408563038,-0.012781969247592886,0.9992955079057503,2.1508057649844923,109.91231366639384,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
