#X,Y,Z,attr 
 40800.000,104422.618,  -968.537,     0.604
 40800.000, 42950.366,  -497.279,     0.907
 40800.000,111755.602, -1087.075,     0.879
 40800.000,110741.466, -1202.721,     0.526
 40800.000, 59176.545,  -555.102,     0.803
 40800.000, 99898.010,  -919.388,     0.904
 40800.000, 62999.058,  -633.163,     0.859
 40800.000,100912.147, -1014.796,     0.890
 40800.000, 90224.712,  -855.782,     0.469
 40800.000, 68225.759,  -740.136,     0.475
 40800.000, 76182.827,  -737.245,     0.109
 40800.000, 95685.445, -1040.816,     0.572
 40800.000, 85934.136,  -896.259,     0.798
 40800.000, 77587.016,  -902.041,     0.460
 40800.000, 89990.681,  -870.238,     0.505
 40800.000, 96153.508,  -948.299,     0.885
 40800.000, 72750.366,  -795.068,     0.920
 40800.000, 49971.309,  -503.061,     0.954
 40800.000,105280.733, -1046.599,     0.804
 40800.000, 92721.047, -1078.401,     0.685
 40800.000, 97869.738,  -928.061,     0.532
 40800.000, 90770.785,  -965.646,     0.799
 40800.000, 69707.958,  -760.374,     0.623
 40800.000, 67523.665,  -719.898,     0.933
 40800.000, 84451.937, -1003.231,     0.956
 40800.000, 45368.691,  -540.646,     0.924
 40800.000, 84763.979,  -844.218,     0.481
 40800.000, 73452.461,  -734.354,     0.882
 40800.000,101848.272, -1098.639,     0.690
 40800.000,113003.770, -1185.374,     0.730
 40800.000,107543.037, -1046.599,     0.827
 40800.000, 82657.696,  -884.694,     0.938
 40800.000,112457.696, -1095.748,     0.804
 40800.000,103798.534,  -974.320,     0.467
 40800.000, 81565.550,  -838.435,     0.612
 40800.000, 74076.545,  -800.850,     0.758
 40800.000, 64169.215,  -641.837,     0.763
 40800.000,106060.838,  -939.626,     0.788
 40800.000,105436.754, -1188.265,     0.918
 40800.000, 94983.351,  -980.102,     0.934
 40800.000,109181.257,  -939.626,     0.642
 40800.000, 93813.194, -1043.707,     0.745
 40800.000,101458.220, -1000.340,     0.770
 40800.000,108635.183, -1205.612,     0.663
 40800.000, 47396.963,  -537.755,     0.890
 40800.000,105826.806, -1046.599,     0.880
 40800.000, 77430.995,  -806.633,     0.525
 40800.000,101224.188, -1098.639,     0.767
 40800.000, 83203.770,  -994.558,     0.964
 40800.000,107855.079, -1066.837,     0.927
 40800.000, 97635.707,  -974.320,     0.758
 40800.000, 86714.241,  -982.993,     0.574
 40800.000, 96465.550, -1006.122,     0.861
 40800.000,104266.597,  -994.558,     0.728
 40800.000, 98337.801,  -907.823,     0.931
 40800.000,100756.126, -1084.184,     0.849
 40800.000, 55822.094,  -618.707,     0.959
 40800.000, 94125.236,  -919.388,     0.714
 40800.000,105124.712, -1170.918,     0.902
 40800.000, 52779.686,  -557.993,     0.867
 40800.000, 50751.414,  -589.796,     0.884
 40800.000,107230.995, -1043.707,     0.750
 40800.000, 44822.618,  -477.041,     0.981
 40800.000, 95295.393, -1115.986,     0.879
 40800.000, 94359.267, -1032.143,     0.835
 40800.000,111443.560, -1052.381,     0.957
 40800.000, 43262.408,  -459.694,     0.826
 40800.000, 71034.136,  -667.857,     0.875
 40800.000,100054.031,  -991.667,     0.738
 40800.000, 86168.168, -1020.578,     0.837
 40800.000, 62765.026,  -699.660,     0.428
 40800.000, 84217.906,  -991.667,     0.900
 40800.000, 65495.393,  -673.639,     0.824
 40800.000, 83281.780,  -887.585,     0.920
 40800.000, 82111.623,  -951.190,     0.887
 40800.000, 81877.592,  -930.952,     0.863
 40800.000, 47162.932,  -546.429,     0.904
 40800.000, 56212.147,  -531.973,     0.028
 40800.000, 88196.440,  -954.082,     0.805
 40800.000,108557.173, -1101.531,     0.807
 40800.000, 44978.639,  -543.537,     0.732
 40800.000, 66899.581,  -618.707,     0.149
 40800.000, 72360.314,  -722.789,     0.839
 40800.000,112301.675, -1075.510,     0.969
 40800.000, 75480.733,  -823.980,     0.848
 40800.000, 84841.990,  -881.803,     0.917
 40800.000, 72204.293,  -766.156,     0.963
 40800.000,106216.859, -1211.395,     0.092
 40800.000, 81097.487,  -971.429,     0.865
 40800.000,108401.152, -1037.925,     0.904
 40800.000, 92799.058,  -974.320,     0.910
 40800.000, 91628.901,  -945.408,     0.816
 40800.000, 63467.120,  -638.946,     0.971
 40800.000,109961.361,  -956.973,     0.495
 40800.000,109883.351, -1110.204,     0.852
 40800.000, 56836.230,  -624.490,     0.964
 40800.000, 93345.131,  -936.735,     0.664
 40800.000, 41078.115,  -416.327,     0.897
 40800.000, 70878.115,  -731.463,     0.631
 40800.000, 94593.298,  -928.061,     0.659
 40800.000, 85544.084,  -873.129,     0.708
 40800.000, 91628.901,  -881.803,     0.807
 40800.000, 76494.869,  -763.265,     0.580
 40800.000, 70644.084,  -659.184,     0.922
 40800.000, 89054.555,  -951.190,     0.820
 40800.000,113315.812, -1092.857,     0.591
 40800.000,113471.832, -1127.551,     0.701
 40800.000,109337.277, -1023.469,     0.501
 40800.000, 94671.309,  -939.626,     0.713
 40800.000,109025.236,  -930.952,     0.278
 40800.000, 59176.545,  -557.993,     0.759
 40800.000, 67679.686,  -688.095,     0.845
 40800.000, 40844.084,  -364.286,     0.541
 40800.000, 67211.623,  -690.986,     0.765
 40800.000,104422.618, -1089.966,     0.765
 40800.000,108557.173,  -928.061,     0.361
 40800.000, 94203.246,  -951.190,     0.453
 40800.000, 86090.157,  -991.667,     0.824
 40800.000,109337.277, -1153.571,     0.779
 40800.000, 84061.885,  -841.327,     0.647
 40800.000, 92565.026,  -907.823,     0.720
 40800.000,100990.157, -1046.599,     0.829
 40800.000, 94593.298, -1043.707,     0.623
 40800.000, 99429.948,  -988.776,     0.564
 40800.000, 56680.209,  -604.252,     0.751
 40800.000, 55744.084,  -566.667,     0.561
 40800.000,114095.916, -1055.272,     0.985
 40800.000, 80473.403,  -936.735,     0.882
 40800.000, 65183.351,  -693.878,     0.802
 40800.000, 84607.958, -1035.034,     0.847
 40800.000, 66353.508,  -662.075,     0.902
 40800.000, 44120.524,  -474.150,     0.863
 40800.000, 78835.183,  -852.891,     0.933
 40800.000, 96621.571,  -951.190,     0.969
 40800.000,109103.246, -1179.592,     0.925
 40800.000, 62140.942,  -612.925,     0.718
 40800.000, 96933.613,  -936.735,     0.718
 40800.000, 89366.597, -1006.122,     0.842
 40800.000, 92330.995, -1072.619,     0.804
 40800.000, 73608.482,  -841.327,     0.914
 40800.000, 67211.623,  -653.401,     0.720
 40800.000, 88976.545,  -994.558,     0.649
 40800.000, 87338.325,  -956.973,     0.956
 40800.000, 66197.487,  -725.680,     0.790
 40800.000,101146.178, -1029.252,     0.974
 40800.000, 93033.089, -1055.272,     0.941
 40800.000,100132.042, -1026.361,     0.891
 40800.000, 93657.173,  -928.061,     0.662
 40800.000,104188.586, -1133.333,     0.908
 40800.000,106684.921,  -985.884,     0.682
 40800.000, 90692.775, -1032.143,     0.893
 40800.000, 56446.178,  -534.864,     0.562
 40800.000,109025.236, -1159.354,     0.886
 40800.000, 67133.613,  -618.707,     0.153
 40800.000,112691.728, -1162.245,     0.875
 40800.000, 90536.754, -1107.313,     0.851
 40800.000, 67913.717,  -737.245,     0.423
 40800.000, 80083.351,  -809.524,     0.855
 40800.000, 43808.482,  -448.129,     0.824
 40800.000, 42014.241,  -419.218,     0.503
 40800.000, 83515.812,  -948.299,     0.795
 40800.000, 81253.508,  -982.993,     0.816
 40800.000, 40844.084,  -361.395,     0.046
 40800.000, 95763.455, -1006.122,     0.927
 40800.000,110897.487, -1017.687,     0.970
 40800.000, 43184.398,  -453.912,     0.790
 40800.000, 75246.702,  -858.673,     0.732
 40800.000,108713.194, -1087.075,     0.925
 40800.000, 91784.921,  -876.020,     0.944
 40800.000,106684.921,  -980.102,     0.567
 40800.000, 68303.770,  -714.116,     0.969
 40800.000, 45368.691,  -477.041,     0.968
 40800.000, 87494.346, -1009.014,     0.881
 40800.000,101302.199,  -910.714,     0.212
 40800.000, 89678.639,  -945.408,     0.944
 40800.000, 76806.911,  -754.592,     0.681
 40800.000, 88352.461, -1101.531,     0.953
 40800.000, 96153.508, -1101.531,     0.723
 40800.000, 67757.696,  -722.789,     0.871
 40800.000, 95139.372, -1150.680,     0.590
 40800.000,112847.749,  -980.102,     0.963
 40800.000, 51453.508,  -497.279,     0.694
 40800.000,106216.859,  -994.558,     0.903
 40800.000,108245.131, -1087.075,     0.835
 40800.000, 80863.455,  -939.626,     0.938
 40800.000, 59020.524,  -641.837,     0.877
 40800.000, 51999.581,  -537.755,     0.789
 40800.000, 83827.853, -1037.925,     0.710
 40800.000, 84217.906,  -994.558,     0.926
 40800.000, 80707.435,  -766.156,     0.012
 40800.000, 95373.403,  -991.667,     0.777
 40800.000, 47396.963,  -549.320,     0.935
 40800.000, 78367.120,  -766.156,     0.800
 40800.000,100054.031, -1130.442,     0.583
 40800.000, 92174.974,  -899.150,     0.705
 40800.000,108089.110, -1043.707,     0.863
 40800.000,102862.408,  -919.388,     0.949
 40800.000, 83437.801,  -876.020,     0.934
 40800.000,100366.073,  -925.170,     0.856
 40800.000,111911.623, -1101.531,     0.776
 40800.000, 52701.675,  -566.667,     0.708
 40800.000,100990.157,  -971.429,     0.881
 40800.000,114563.979, -1069.728,     0.849
 40800.000,107855.079,  -933.844,     0.414
 40800.000, 71424.188,  -792.177,     0.795
 40800.000, 60736.754,  -584.014,     0.781
 40800.000,113315.812, -1182.483,     0.820
 40800.000, 61672.880,  -630.272,     0.677
 40800.000, 79147.225,  -766.156,     0.790
 40800.000,107387.016,  -945.408,     0.890
 40800.000, 75870.785,  -873.129,     0.642
 40800.000, 87884.398,  -904.932,     0.831
 40800.000,111053.508, -1217.177,     0.610
 40800.000, 85310.052,  -852.891,     0.963
 40800.000, 67913.717,  -673.639,     0.807
 40800.000,101224.188, -1118.878,     0.835
 40800.000, 91784.921,  -945.408,     0.789
 40800.000,100990.157, -1168.027,     0.006
 40800.000,105982.827,  -939.626,     0.832
 40800.000,103720.524, -1142.007,     0.942
 40800.000, 90536.754, -1011.905,     0.562
 40800.000, 91316.859, -1124.660,     0.965
 40800.000,110663.455, -1035.034,     0.776
 40800.000, 97479.686, -1153.571,     0.922
 40800.000, 78445.131,  -852.891,     0.579
 40800.000, 72750.366,  -786.395,     0.889
 40800.000, 51609.529,  -529.082,     0.787
 40800.000, 73998.534,  -769.048,     0.707
 40800.000, 90536.754, -1095.748,     0.986
 40800.000, 77899.058,  -873.129,     0.557
 40800.000,104890.681, -1202.721,     0.502
 40800.000, 50985.445,  -569.558,     0.855
 40800.000, 89132.565,  -980.102,     0.775
 40800.000, 67913.717,  -676.531,     0.922
 40800.000,107621.047, -1014.796,     0.790
 40800.000,103798.534,  -951.190,     0.506
 40800.000, 72594.346,  -754.592,     0.750
 40800.000, 49659.267,  -586.905,     0.633
 40800.000, 93111.099, -1121.769,     0.756
 40800.000, 99273.927, -1136.224,     0.550
 40800.000, 90302.723, -1017.687,     0.815
 40800.000,113549.843, -1130.442,     0.600
 40800.000, 65885.445,  -682.313,     0.708
 40800.000,102628.377,  -933.844,     0.930
 40800.000, 97791.728, -1104.422,     0.790
 40800.000, 44900.628,  -514.626,     0.634
 40800.000, 95373.403, -1130.442,     0.689
 40800.000,100834.136,  -991.667,     0.690
 40800.000, 87338.325, -1046.599,     0.980
 40800.000, 79459.267,  -769.048,     0.758
 40800.000, 96465.550,  -945.408,     0.878
 40800.000, 89522.618, -1032.143,     0.902
 40800.000, 57148.272,  -589.796,     0.851
 40800.000, 85934.136,  -956.973,     0.574
 40800.000, 86714.241,  -815.306,     0.247
 40800.000, 43184.398,  -459.694,     0.847
 40800.000, 98883.874, -1087.075,     0.809
 40800.000,112301.675, -1199.830,     0.937
 40800.000, 67991.728,  -650.510,     0.918
 40800.000, 74076.545,  -725.680,     0.757
 40800.000, 70800.105,  -667.857,     0.910
 40800.000, 50049.319,  -543.537,     0.878
 40800.000, 83359.791,  -916.497,     0.943
 40800.000, 47709.005,  -549.320,     0.944
 40800.000, 87338.325, -1084.184,     0.638
 40800.000, 45758.743,  -482.823,     0.961
 40800.000,103018.429,  -925.170,     0.926
 40800.000, 73218.429,  -806.633,     0.936
 40800.000, 54963.979,  -615.816,     0.914
 40800.000, 54651.937,  -592.687,     0.851
 40800.000, 81409.529,  -956.973,     0.882
 40800.000,105202.723, -1023.469,     0.970
 40800.000, 87182.304,  -919.388,     0.795
 40800.000, 81331.518,  -847.109,     0.937
 40800.000, 88664.503,  -939.626,     0.961
 40800.000, 58708.482,  -552.211,     0.509
 40800.000, 97713.717, -1066.837,     0.610
 40800.000, 50595.393,  -563.776,     0.512
 40800.000,110741.466, -1156.463,     0.886
 40800.000, 89600.628,  -959.864,     0.637
 40800.000, 57928.377,  -584.014,     0.797
 40800.000, 47084.921,  -569.558,     0.503
 40800.000, 68615.812,  -725.680,     0.910
 40800.000, 80161.361,  -942.517,     0.776
 40800.000, 47552.984,  -572.449,     0.654
 40800.000, 83125.759, -1011.905,     0.863
 40800.000, 83515.812,  -800.850,     0.909
 40800.000, 45446.702,  -511.735,     0.506
 40800.000,108947.225, -1075.510,     0.956
 40800.000,108167.120,  -988.776,     0.961
 40800.000, 91316.859,  -974.320,     0.809
 40800.000,104890.681, -1199.830,     0.503
 40800.000, 98805.864, -1101.531,     0.830
 40800.000, 75558.743,  -789.286,     0.489
 40800.000, 94203.246, -1107.313,     0.959
 40800.000, 83515.812,  -942.517,     0.650
 40800.000, 99820.000, -1136.224,     0.863
 40800.000, 70410.052,  -737.245,     0.928
 40800.000, 50907.435,  -500.170,     0.618
 40800.000, 91394.869,  -959.864,     0.933
 40800.000, 70722.094,  -766.156,     0.702
 40800.000, 59020.524,  -598.469,     0.538
 40800.000, 92565.026, -1069.728,     0.735
 40800.000, 88976.545,  -948.299,     0.850
 40800.000, 48567.120,  -555.102,     0.509
 40800.000, 48333.089,  -552.211,     0.570
 40800.000, 86324.188,  -965.646,     0.474
 40800.000, 81955.602,  -841.327,     0.497
 40800.000, 85154.031,  -797.959,     0.367
 40800.000, 45134.660,  -474.150,     0.936
 40800.000, 50517.382,  -491.497,     0.419
 40800.000, 95997.487, -1127.551,     0.678
 40800.000, 59488.586,  -598.469,     0.890
 40800.000, 70488.063,  -705.442,     0.960
 40800.000,107074.974, -1136.224,     0.938
 40800.000, 47709.005,  -586.905,     0.469
 40800.000,108869.215,  -930.952,     0.389
 40800.000, 95997.487,  -887.585,     0.754
 40800.000, 98805.864, -1136.224,     0.486
 40800.000, 89756.649, -1066.837,     0.929
 40800.000,100444.084, -1133.333,     0.570
 40800.000, 83593.822,  -850.000,     0.616
 40800.000, 96855.602,  -968.537,     0.733
 40800.000, 89834.660, -1017.687,     0.941
 40800.000, 94515.288, -1078.401,     0.828
 40800.000, 80785.445,  -777.721,     0.733
 40800.000, 84920.000, -1023.469,     0.875
 40800.000, 92174.974,  -951.190,     0.945
 40800.000, 82813.717,  -913.605,     0.748
 40800.000, 68225.759,  -627.381,     0.682
 40800.000,101224.188, -1162.245,     0.784
 40800.000, 52857.696,  -520.408,     0.614
 40800.000,103018.429, -1061.054,     0.937
 40800.000, 97011.623,  -904.932,     0.976
 40800.000, 96621.571, -1127.551,     0.686
 40800.000, 65339.372,  -662.075,     0.953
 40800.000,108479.162, -1153.571,     0.979
 40800.000,100210.052, -1072.619,     0.842
 40800.000,109337.277, -1066.837,     0.958
 40800.000, 88742.513,  -844.218,     0.515
 40800.000,112613.717, -1107.313,     0.932
 40800.000, 52311.623,  -610.034,     0.507
 40800.000, 81565.550,  -988.776,     0.235
 40800.000, 49035.183,  -555.102,     0.941
 40800.000, 70254.031,  -662.075,     0.955
 40800.000, 99117.906, -1043.707,     0.495
 40800.000, 82813.717,  -936.735,     0.650
 40800.000, 87260.314,  -994.558,     0.916
 40800.000,100990.157, -1136.224,     0.734
 40800.000, 99351.937, -1087.075,     0.875
 40800.000, 58240.419,  -612.925,     0.769
 40800.000,103876.545,  -988.776,     0.950
 40800.000,111677.592,  -951.190,     0.420
 40800.000,101302.199, -1066.837,     0.683
 40800.000,109805.340, -1142.007,     0.774
 40800.000, 84607.958,  -858.673,     0.606
 40800.000,113081.780, -1179.592,     0.786
 40800.000, 81721.571,  -881.803,     0.780
 40800.000, 94671.309,  -936.735,     0.566
 40800.000,101770.262,  -922.279,     0.855
 40800.000,110741.466, -1150.680,     0.924
 40800.000, 87884.398,  -925.170,     0.949
 40800.000,108089.110, -1072.619,     0.963
 40800.000, 68927.853,  -685.204,     0.964
 40800.000, 60190.681,  -633.163,     0.555
 40800.000, 80551.414,  -829.762,     0.584
 40800.000, 99351.937, -1121.769,     0.952
 40800.000, 65339.372,  -653.401,     0.874
 40800.000, 56914.241,  -552.211,     0.894
 40800.000, 88664.503,  -847.109,     0.838
 40800.000,101068.168, -1026.361,     0.970
 40800.000,106840.942, -1147.789,     0.909
 40800.000, 62218.953,  -586.905,     0.674
 40800.000, 95451.414, -1130.442,     0.722
 40800.000,101068.168,  -954.082,     0.683
 40800.000,101302.199, -1058.163,     0.480
 40800.000, 86636.230, -1081.293,     0.103
 40800.000, 75012.670,  -734.354,     0.902
 40800.000,104656.649, -1026.361,     0.851
 40800.000,112613.717, -1101.531,     0.929
 40800.000,112457.696, -1113.095,     0.629
 40800.000,103564.503, -1139.116,     0.863
 40800.000,110507.435, -1144.898,     0.659
 40800.000,100678.115, -1072.619,     0.713
 40800.000, 79459.267,  -864.456,     0.801
 40800.000, 51687.539,  -563.776,     0.874
 40800.000,102628.377,  -994.558,     0.716
 40800.000, 47630.995,  -488.605,     0.843
 40800.000, 50907.435,  -578.231,     0.943
 40800.000, 69707.958,  -722.789,     0.959
 40800.000, 66431.518,  -650.510,     0.516
 40800.000, 58084.398,  -653.401,     0.524
 40800.000,107933.089, -1205.612,     0.445
 40800.000, 49347.225,  -520.408,     0.922
 40800.000,103096.440, -1168.027,     0.902
 40800.000, 76338.848,  -763.265,     0.625
 40800.000,112379.686,  -985.884,     0.930
 40800.000, 95217.382,  -991.667,     0.785
 40800.000, 89834.660, -1049.490,     0.499
 40800.000, 83203.770,  -942.517,     0.766
 40800.000, 94905.340,  -988.776,     0.755
 40800.000, 76806.911,  -826.871,     0.871
 40800.000, 75246.702,  -861.565,     0.751
 40800.000, 87338.325, -1052.381,     0.965
 40800.000, 99898.010,  -925.170,     0.748
 40800.000, 86168.168,  -919.388,     0.924
 40800.000, 96309.529,  -922.279,     0.945
 40800.000, 66119.476,  -682.313,     0.729
 40800.000, 89288.586, -1026.361,     0.798
 40800.000, 81409.529,  -951.190,     0.886
 40800.000, 94593.298,  -916.497,     0.913
 40800.000,101926.283, -1055.272,     0.600
 40800.000,102706.387,  -942.517,     0.875
 40800.000, 70956.126,  -682.313,     0.960
 40800.000, 93111.099,  -933.844,     0.661
 40800.000,100366.073,  -936.735,     0.781
 40800.000,105046.702, -1014.796,     0.716
 40800.000, 92096.963,  -965.646,     0.906
 40800.000, 95919.476,  -971.429,     0.718
 40800.000, 88586.492, -1092.857,     0.768
 40800.000, 40766.073,  -436.565,     0.867
 40800.000,114017.906, -1035.034,     0.766
 40800.000, 91784.921,  -968.537,     0.957
 40800.000,104032.565, -1092.857,     0.602
 40800.000, 84373.927,  -922.279,     0.647
 40800.000, 83593.822,  -939.626,     0.491
 40800.000, 55041.990,  -578.231,     0.979
 40800.000,113003.770,  -954.082,     0.437
 40800.000, 51921.571,  -592.687,     0.855
 40800.000,109649.319, -1011.905,     0.920
 40800.000, 82501.675,  -832.653,     0.649
 40800.000, 79225.236,  -763.265,     0.944
 40800.000,107855.079,  -980.102,     0.717
 40800.000, 79771.309,  -858.673,     0.884
 40800.000,114720.000, -1179.592,     0.775
 40800.000, 69395.916,  -636.054,     0.855
 40800.000, 93813.194,  -881.803,     0.756
 40800.000, 43496.440,  -468.367,     0.670
 40800.000,107465.026, -1185.374,     0.902
 40800.000,105826.806, -1194.048,     0.785
 40800.000, 84529.948,  -948.299,     0.633
 40800.000,111365.550, -1104.422,     0.713
 40800.000, 81331.518,  -780.612,     0.675
 40800.000, 91550.890,  -982.993,     0.902
 40800.000, 93111.099, -1055.272,     0.922
 40800.000, 65027.330,  -624.490,     0.898
 40800.000,113159.791, -1095.748,     0.434
 40800.000, 88040.419,  -928.061,     0.993
 40800.000, 54261.885,  -520.408,     0.812
 40800.000, 92018.953,  -913.605,     0.782
 40800.000, 98961.885, -1023.469,     0.889
 40800.000,101926.283,  -962.755,     0.914
 40800.000,106372.880, -1110.204,     0.789
 40800.000, 46694.869,  -511.735,     0.512
 40800.000, 98805.864, -1014.796,     0.740
 40800.000,111365.550, -1089.966,     0.666
 40800.000, 93891.204, -1014.796,     0.990
 40800.000, 97791.728,  -922.279,     0.633
 40800.000, 86870.262, -1037.925,     0.890
 40800.000, 56368.168,  -584.014,     0.922
 40800.000, 58162.408,  -644.728,     0.883
 40800.000, 97089.634, -1026.361,     0.961
 40800.000,110039.372, -1142.007,     0.754
 40800.000, 84217.906,  -852.891,     0.615
 40800.000,109961.361,  -959.864,     0.742
 40800.000,109571.309, -1011.905,     0.907
 40800.000,100054.031,  -902.041,     0.285
 40800.000, 85700.105,  -954.082,     0.696
 40800.000, 45758.743,  -531.973,     0.931
 40800.000, 85466.073,  -904.932,     0.951
 40800.000,107230.995, -1101.531,     0.583
 40800.000, 98103.770, -1006.122,     0.925
 40800.000,108947.225,  -994.558,     0.800
 40800.000, 89366.597,  -847.109,     0.896
 40800.000, 67133.613,  -641.837,     0.882
 40800.000,106840.942, -1194.048,     0.944
 40800.000, 88118.429,  -847.109,     0.708
 40800.000, 82501.675,  -786.395,     0.942
 40800.000, 99039.895,  -954.082,     0.865
 40800.000, 86636.230,  -844.218,     0.562
 40800.000, 54651.937,  -598.469,     0.952
 40800.000,103876.545,  -962.755,     0.865
 40800.000, 89054.555, -1037.925,     0.424
 40800.000, 90692.775, -1078.401,     0.709
 40800.000, 97401.675, -1078.401,     0.986
 40800.000, 87494.346, -1029.252,     0.549
 40800.000, 49269.215,  -500.170,     0.968
 40800.000, 99820.000, -1118.878,     0.871
 40800.000, 86714.241,  -945.408,     0.690
 40800.000, 73530.471,  -711.224,     0.880
 40800.000,100522.094, -1000.340,     0.710
 40800.000, 98493.822,  -910.714,     0.949
 40800.000, 91784.921, -1087.075,     0.947
 40800.000, 80005.340,  -928.061,     0.949
 40800.000, 91940.942,  -951.190,     0.738
 40800.000, 80551.414,  -841.327,     0.871
 40800.000, 88586.492, -1066.837,     0.927
 40800.000, 61594.869,  -601.361,     0.878
 40800.000, 95607.435, -1066.837,     0.696
 40800.000, 97011.623, -1049.490,     0.562
 40800.000,107465.026,  -942.517,     0.974
 40800.000, 94437.277, -1121.769,     0.937
 40800.000, 89054.555,  -965.646,     0.942
 40800.000, 93813.194, -1009.014,     0.931
 40800.000, 41858.220,  -384.524,     0.624
 40800.000,106138.848,  -948.299,     0.750
 40800.000, 77274.974,  -757.483,     0.865
 40800.000,113159.791, -1075.510,     0.530
 40800.000, 91628.901,  -864.456,     0.636
 40800.000, 45524.712,  -555.102,     0.738
 40800.000, 62218.953,  -592.687,     0.622
 40800.000,108791.204, -1081.293,     0.910
 40800.000, 41936.230,  -436.565,     0.851
 40800.000,114095.916,  -954.082,     0.257
 40800.000, 87416.335,  -980.102,     0.548
 40800.000,106138.848, -1205.612,     0.419
 40800.000,104422.618, -1188.265,     0.963
 40800.000, 98259.791,  -954.082,     0.783
 40800.000, 63545.131,  -685.204,     0.722
 40800.000,105046.702, -1023.469,     0.974
 40800.000, 99663.979, -1107.313,     0.877
 40800.000, 59488.586,  -627.381,     0.730
 40800.000,107855.079, -1202.721,     0.661
 40800.000,103564.503,  -980.102,     0.745
 40800.000,105046.702, -1142.007,     0.896
 40800.000, 47787.016,  -531.973,     0.970
 40800.000,106684.921, -1020.578,     0.495
 40800.000, 90302.723,  -864.456,     0.715
 40800.000, 99741.990, -1046.599,     0.595
 40800.000, 85466.073,  -962.755,     0.614
 40800.000, 90926.806,  -910.714,     0.762
 40800.000, 97713.717, -1003.231,     0.761
 40800.000, 90614.764, -1098.639,     0.966
 40800.000, 79225.236,  -858.673,     0.729
 40800.000,108635.183, -1121.769,     0.805
 40800.000, 65105.340,  -667.857,     0.820
 40800.000,111755.602,  -980.102,     0.978
 40800.000, 85622.094,  -893.367,     0.514
 40800.000, 80317.382,  -763.265,     0.218
 40800.000,108713.194,  -945.408,     0.810
 40800.000,112613.717, -1084.184,     0.623
 40800.000, 75870.785,  -745.918,     0.771
 40800.000, 88430.471, -1037.925,     0.458
 40800.000, 93267.120, -1066.837,     0.833
 40800.000,101224.188, -1046.599,     0.949
 40800.000, 58864.503,  -610.034,     0.586
 40800.000,114641.990,  -954.082,     0.760
 40800.000, 90926.806, -1006.122,     0.659
 40800.000,100054.031, -1066.837,     0.736
 40800.000,100600.105, -1049.490,     0.531
 40800.000, 53091.728,  -607.143,     0.963
 40800.000, 41546.178,  -425.000,     0.782
 40800.000, 92487.016, -1063.946,     0.628
 40800.000, 86870.262, -1069.728,     0.616
 40800.000, 83671.832,  -902.041,     0.682
 40800.000, 91550.890, -1040.816,     0.908
 40800.000, 93813.194, -1130.442,     0.649
 40800.000,109805.340, -1098.639,     0.478
 40800.000, 76962.932,  -760.374,     0.555
 40800.000, 96309.529, -1014.796,     0.875
 40800.000, 79147.225,  -928.061,     0.718
 40800.000, 80317.382,  -884.694,     0.956
 40800.000, 70956.126,  -690.986,     0.580
 40800.000,100522.094,  -994.558,     0.531
 40800.000,108089.110, -1069.728,     0.958
 40800.000, 52233.613,  -500.170,     0.965
 40800.000, 49971.309,  -575.340,     0.762
 40800.000,112457.696, -1063.946,     0.906
 40800.000, 83749.843,  -939.626,     0.547
 40800.000, 94983.351,  -884.694,     0.865
 40800.000, 70020.000,  -714.116,     0.540
 40800.000, 82891.728,  -852.891,     0.898
 40800.000, 60658.743,  -630.272,     0.776
 40800.000, 89990.681, -1040.816,     0.582
 40800.000, 47396.963,  -534.864,     0.945
 40800.000, 89288.586,  -899.150,     0.924
 40800.000, 46304.817,  -505.952,     0.501
 40800.000, 95997.487,  -948.299,     0.869
 40800.000,102238.325,  -930.952,     0.868
 40800.000, 82501.675,  -954.082,     0.786
 40800.000, 84841.990,  -884.694,     0.948
 40800.000, 51141.466,  -607.143,     0.366
 40800.000, 76494.869,  -783.503,     0.807
 40800.000, 97635.707, -1095.748,     0.649
 40800.000, 96153.508, -1009.014,     0.974
 40800.000,106840.942, -1110.204,     0.673
 40800.000, 85700.105, -1003.231,     0.920
 40800.000,104968.691, -1046.599,     0.943
 40800.000, 87884.398,  -988.776,     0.478
 40800.000, 42716.335,  -427.891,     0.864
 40800.000, 40688.063,  -396.088,     0.931
 40800.000, 53247.749,  -537.755,     0.930
 40800.000,103486.492, -1179.592,     0.488
 40800.000, 63077.068,  -621.599,     0.760
 40800.000,101458.220, -1052.381,     0.787
 40800.000, 95295.393, -1147.789,     0.811
 40800.000,104110.576, -1011.905,     0.411
 40800.000, 70098.010,  -696.769,     0.948
 40800.000,113315.812, -1199.830,     0.712
 40800.000, 99351.937,  -997.449,     0.893
 40800.000, 89600.628, -1052.381,     0.815
 40800.000,101614.241, -1081.293,     0.786
 40800.000, 65807.435,  -630.272,     0.922
 40800.000, 88430.471, -1081.293,     0.597
 40800.000, 41390.157,  -462.585,     0.659
 40800.000, 95217.382, -1035.034,     0.637
 40800.000, 49347.225,  -543.537,     0.680
 40800.000,107699.058, -1092.857,     0.855
 40800.000, 80707.435,  -951.190,     0.783
 40800.000, 97167.644, -1147.789,     0.984
 40800.000, 95529.424, -1124.660,     0.846
 40800.000, 69395.916,  -656.293,     0.880
 40800.000, 41390.157,  -381.633,     0.951
 40800.000, 97947.749, -1098.639,     0.698
 40800.000, 66353.508,  -659.184,     0.765
