#X,Y,Z,attr 
 48674.534, 60500.000,  -702.551,     0.753
 22836.025, 60500.000,  -670.748,     0.796
 50344.099, 60500.000,  -737.245,     0.963
 60600.000, 60500.000,  -786.395,     0.678
 13772.671, 60500.000,  -566.667,     0.963
 34443.478, 60500.000,  -679.422,     0.503
 28560.248, 60500.000,  -662.075,     0.572
 10274.534, 60500.000,  -598.469,     0.894
 11944.099, 60500.000,  -549.320,     0.697
 28083.230, 60500.000,  -676.531,     0.862
 20450.932, 60500.000,  -592.687,     0.969
 35954.037, 60500.000,  -685.204,     0.511
 40644.720, 60500.000,  -659.184,     0.055
 18701.863, 60500.000,  -662.075,     0.931
 38498.137, 60500.000,  -717.007,     0.675
 42234.783, 60500.000,  -699.660,     0.792
 33886.957, 60500.000,  -621.599,     0.531
 35397.516, 60500.000,  -638.946,     0.568
 29196.273, 60500.000,  -598.469,     0.715
 45176.398, 60500.000,  -699.660,     0.692
 45971.429, 60500.000,  -725.680,     0.732
 14965.217, 60500.000,  -578.231,     0.869
 57340.373, 60500.000,  -690.986,     0.945
 19099.379, 60500.000,  -610.034,     0.622
 30150.311, 60500.000,  -604.252,     0.514
 34045.963, 60500.000,  -636.054,     0.835
 52331.677, 60500.000,  -699.660,     0.557
 16952.795, 60500.000,  -604.252,     0.910
 20768.944, 60500.000,  -633.163,     0.681
 16157.764, 60500.000,  -615.816,     0.399
 37305.590, 60500.000,  -653.401,     0.890
 31263.354, 60500.000,  -690.986,     0.398
 12262.112, 60500.000,  -621.599,     0.810
 33330.435, 60500.000,  -667.857,     0.790
 32694.410, 60500.000,  -604.252,     0.112
 41280.745, 60500.000,  -667.857,     0.867
 30229.814, 60500.000,  -679.422,     0.852
 12421.118, 60500.000,  -627.381,     0.871
 20768.944, 60500.000,  -589.796,     0.947
 51377.640, 60500.000,  -702.551,     0.954
 29673.292, 60500.000,  -607.143,     0.576
 10592.547, 60500.000,  -627.381,     0.941
 24267.081, 60500.000,  -656.293,     0.593
 24267.081, 60500.000,  -679.422,     0.821
 26493.168, 60500.000,  -586.905,     0.536
 45891.925, 60500.000,  -679.422,     0.875
 57022.360, 60500.000,  -748.810,     0.943
 34681.988, 60500.000,  -630.272,     0.513
 35477.019, 60500.000,  -630.272,     0.089
 26970.186, 60500.000,  -667.857,     0.442
 43347.826, 60500.000,  -702.551,     0.673
 16793.789, 60500.000,  -563.776,     0.554
 19973.913, 60500.000,  -598.469,     0.910
 57896.894, 60500.000,  -690.986,     0.902
 28003.727, 60500.000,  -584.014,     0.988
 21404.969, 60500.000,  -581.122,     0.477
 10831.056, 60500.000,  -555.102,     0.869
 25698.137, 60500.000,  -682.313,     0.972
 19973.913, 60500.000,  -604.252,     0.732
 33807.453, 60500.000,  -647.619,     0.902
 12500.621, 60500.000,  -592.687,     0.659
 31501.863, 60500.000,  -624.490,     0.882
 32535.404, 60500.000,  -685.204,     0.774
 40088.199, 60500.000,  -670.748,     0.785
 49946.584, 60500.000,  -685.204,     0.586
 49787.578, 60500.000,  -688.095,     0.533
 41201.242, 60500.000,  -690.986,     0.695
 12421.118, 60500.000,  -650.510,     0.368
 25062.112, 60500.000,  -682.313,     0.483
 40406.211, 60500.000,  -662.075,     0.957
 32535.404, 60500.000,  -673.639,     0.667
 41042.236, 60500.000,  -717.007,     0.858
 24823.602, 60500.000,  -656.293,     0.424
 39770.186, 60500.000,  -714.116,     0.713
 48674.534, 60500.000,  -734.354,     0.972
 34920.497, 60500.000,  -696.769,     0.773
 32773.913, 60500.000,  -624.490,     0.494
 17827.329, 60500.000,  -615.816,     0.912
 21086.957, 60500.000,  -676.531,     0.847
 24187.578, 60500.000,  -578.231,     0.089
 18622.360, 60500.000,  -584.014,     0.863
 17668.323, 60500.000,  -630.272,     0.952
 38975.155, 60500.000,  -705.442,     0.883
 48038.509, 60500.000,  -705.442,     0.595
 37464.596, 60500.000,  -719.898,     0.318
 58135.404, 60500.000,  -702.551,     0.853
 20212.422, 60500.000,  -630.272,     0.651
 52649.689, 60500.000,  -725.680,     0.545
 25062.112, 60500.000,  -688.095,     0.333
 36113.043, 60500.000,  -682.313,     0.656
 58691.925, 60500.000,  -696.769,     0.913
 36351.553, 60500.000,  -650.510,     0.989
 19019.876, 60500.000,  -656.293,     0.877
 19894.410, 60500.000,  -569.558,     0.047
 22677.019, 60500.000,  -670.748,     0.721
 55750.311, 60500.000,  -769.048,     0.756
 30786.335, 60500.000,  -627.381,     0.968
 29196.273, 60500.000,  -636.054,     0.836
 45653.416, 60500.000,  -690.986,     0.946
 10990.062, 60500.000,  -627.381,     0.902
 42632.298, 60500.000,  -711.224,     0.433
 41042.236, 60500.000,  -714.116,     0.915
 29832.298, 60500.000,  -592.687,     0.574
 30547.826, 60500.000,  -653.401,     0.886
 19178.882, 60500.000,  -604.252,     0.560
 56386.335, 60500.000,  -763.265,     0.945
 24903.106, 60500.000,  -682.313,     0.384
 46686.957, 60500.000,  -714.116,     0.578
 17191.304, 60500.000,  -667.857,     0.457
 13852.174, 60500.000,  -607.143,     0.849
 11467.081, 60500.000,  -543.537,     0.606
 58930.435, 60500.000,  -696.769,     0.929
 26652.174, 60500.000,  -667.857,     0.484
 30229.814, 60500.000,  -615.816,     0.757
 25857.143, 60500.000,  -650.510,     0.753
 12421.118, 60500.000,  -543.537,     0.578
 30865.839, 60500.000,  -621.599,     0.802
 12739.130, 60500.000,  -636.054,     0.712
 23869.565, 60500.000,  -664.966,     0.804
 18065.839, 60500.000,  -667.857,     0.637
 47243.478, 60500.000,  -714.116,     0.641
 17270.807, 60500.000,  -638.946,     0.894
 19417.391, 60500.000,  -621.599,     0.761
 13613.665, 60500.000,  -653.401,     0.348
 52649.689, 60500.000,  -754.592,     0.716
  9638.509, 60500.000,  -641.837,     0.804
 14170.186, 60500.000,  -644.728,     0.827
 31978.882, 60500.000,  -696.769,     0.188
 18065.839, 60500.000,  -610.034,     0.867
 46050.932, 60500.000,  -711.224,     0.749
 23949.068, 60500.000,  -592.687,     0.652
 47402.484, 60500.000,  -705.442,     0.772
 51695.652, 60500.000,  -757.483,     0.350
 56783.851, 60500.000,  -766.156,     0.538
 41837.267, 60500.000,  -699.660,     0.795
 19099.379, 60500.000,  -584.014,     0.763
 23472.050, 60500.000,  -578.231,     0.072
 14011.180, 60500.000,  -557.993,     0.912
 58532.919, 60500.000,  -688.095,     0.239
 30627.329, 60500.000,  -667.857,     0.587
 38975.155, 60500.000,  -679.422,     0.890
 13295.652, 60500.000,  -572.449,     0.694
 25459.627, 60500.000,  -595.578,     0.591
 34284.472, 60500.000,  -699.660,     0.631
 32455.901, 60500.000,  -650.510,     0.976
 11785.093, 60500.000,  -543.537,     0.477
 27447.205, 60500.000,  -676.531,     0.840
 56624.845, 60500.000,  -711.224,     0.638
 58930.435, 60500.000,  -763.265,     0.894
 41598.758, 60500.000,  -717.007,     0.802
 25539.130, 60500.000,  -575.340,     0.938
 60440.994, 60500.000,  -719.898,     0.885
 14170.186, 60500.000,  -653.401,     0.488
 32058.385, 60500.000,  -647.619,     0.782
 51218.634, 60500.000,  -725.680,     0.369
 56863.354, 60500.000,  -777.721,     0.593
 10910.559, 60500.000,  -581.122,     0.662
 12659.627, 60500.000,  -595.578,     0.784
 49867.081, 60500.000,  -725.680,     0.411
 54001.242, 60500.000,  -731.463,     0.609
 57419.876, 60500.000,  -763.265,     0.754
 46289.441, 60500.000,  -702.551,     0.836
 59248.447, 60500.000,  -690.986,     0.227
 44540.373, 60500.000,  -702.551,     0.894
 31660.870, 60500.000,  -664.966,     0.516
 26652.174, 60500.000,  -633.163,     0.597
 52649.689, 60500.000,  -708.333,     0.895
 52013.665, 60500.000,  -763.265,     0.293
 53444.720, 60500.000,  -699.660,     0.920
 26413.665, 60500.000,  -598.469,     0.621
 60281.988, 60500.000,  -708.333,     0.921
 35238.509, 60500.000,  -696.769,     0.976
 42552.795, 60500.000,  -731.463,     0.569
 26175.155, 60500.000,  -607.143,     0.886
 30150.311, 60500.000,  -607.143,     0.521
 45732.919, 60500.000,  -728.571,     0.951
 13057.143, 60500.000,  -575.340,     0.678
 44540.373, 60500.000,  -693.878,     0.854
 39452.174, 60500.000,  -670.748,     0.827
 26652.174, 60500.000,  -662.075,     0.439
 36351.553, 60500.000,  -688.095,     0.494
 10036.025, 60500.000,  -552.211,     0.890
 42234.783, 60500.000,  -662.075,     0.227
 28957.764, 60500.000,  -650.510,     0.881
 54637.267, 60500.000,  -702.551,     0.797
 32614.907, 60500.000,  -688.095,     0.804
 31342.857, 60500.000,  -604.252,     0.478
 42075.776, 60500.000,  -679.422,     0.680
 14249.689, 60500.000,  -572.449,     0.812
 47322.981, 60500.000,  -702.551,     0.629
 38816.149, 60500.000,  -696.769,     0.530
 52729.193, 60500.000,  -760.374,     0.715
 44142.857, 60500.000,  -682.313,     0.918
 31740.373, 60500.000,  -604.252,     0.593
 30388.820, 60500.000,  -612.925,     0.600
 42950.311, 60500.000,  -699.660,     0.560
 33966.460, 60500.000,  -670.748,     0.738
 13375.155, 60500.000,  -636.054,     0.855
 37146.584, 60500.000,  -693.878,     0.530
 58612.422, 60500.000,  -690.986,     0.839
 11308.075, 60500.000,  -638.946,     0.865
 54080.745, 60500.000,  -777.721,     0.278
 23472.050, 60500.000,  -662.075,     0.657
 30150.311, 60500.000,  -667.857,     0.532
 56386.335, 60500.000,  -777.721,     0.470
 30070.807, 60500.000,  -653.401,     0.789
 13057.143, 60500.000,  -540.646,     0.029
 23790.062, 60500.000,  -624.490,     0.851
 14567.702, 60500.000,  -563.776,     0.932
 29911.801, 60500.000,  -601.361,     0.526
 37941.615, 60500.000,  -699.660,     0.772
 10672.050, 60500.000,  -560.884,     0.991
 28401.242, 60500.000,  -636.054,     0.863
 32853.416, 60500.000,  -673.639,     0.644
 54637.267, 60500.000,  -682.313,     0.314
 26095.652, 60500.000,  -659.184,     0.642
 56863.354, 60500.000,  -769.048,     0.604
 44937.888, 60500.000,  -743.027,     0.298
 53285.714, 60500.000,  -717.007,     0.922
 40247.205, 60500.000,  -688.095,     0.603
 33966.460, 60500.000,  -705.442,     0.262
 58453.416, 60500.000,  -719.898,     0.500
 13772.671, 60500.000,  -650.510,     0.417
  9559.006, 60500.000,  -610.034,     0.781
 43029.814, 60500.000,  -667.857,     0.908
 22597.516, 60500.000,  -662.075,     0.542
 31899.379, 60500.000,  -688.095,     0.780
 31899.379, 60500.000,  -601.361,     0.782
 21166.460, 60500.000,  -659.184,     0.509
 17509.317, 60500.000,  -598.469,     0.656
 24267.081, 60500.000,  -624.490,     0.773
 43109.317, 60500.000,  -734.354,     0.549
 19496.894, 60500.000,  -595.578,     0.955
 36192.547, 60500.000,  -662.075,     0.815
 47322.981, 60500.000,  -745.918,     0.386
 27924.224, 60500.000,  -662.075,     0.544
 17588.820, 60500.000,  -572.449,     0.843
 27129.193, 60500.000,  -630.272,     0.863
 28878.261, 60500.000,  -607.143,     0.607
 53683.230, 60500.000,  -731.463,     0.632
 25539.130, 60500.000,  -656.293,     0.736
 18940.373, 60500.000,  -630.272,     0.644
 37226.087, 60500.000,  -653.401,     0.941
 54080.745, 60500.000,  -728.571,     0.837
 23233.540, 60500.000,  -650.510,     0.886
 59407.453, 60500.000,  -789.286,     0.416
 43665.839, 60500.000,  -714.116,     0.476
 29355.280, 60500.000,  -650.510,     0.862
 26572.671, 60500.000,  -584.014,     0.727
 36908.075, 60500.000,  -702.551,     0.886
 35477.019, 60500.000,  -638.946,     0.561
 23154.037, 60500.000,  -615.816,     0.735
 31024.845, 60500.000,  -659.184,     0.693
 39213.665, 60500.000,  -662.075,     0.816
 10990.062, 60500.000,  -549.320,     0.749
 24982.609, 60500.000,  -688.095,     0.312
 24028.571, 60500.000,  -615.816,     0.859
 49072.050, 60500.000,  -719.898,     0.498
 22200.000, 60500.000,  -673.639,     0.801
 31183.851, 60500.000,  -662.075,     0.539
 60520.497, 60500.000,  -792.177,     0.514
 20689.441, 60500.000,  -676.531,     0.700
 38498.137, 60500.000,  -714.116,     0.881
 60520.497, 60500.000,  -789.286,     0.592
 55352.795, 60500.000,  -696.769,     0.961
 19655.901, 60500.000,  -584.014,     0.920
 20848.447, 60500.000,  -667.857,     0.895
 32932.919, 60500.000,  -699.660,     0.304
 16157.764, 60500.000,  -656.293,     0.647
 21802.484, 60500.000,  -618.707,     0.612
 47879.503, 60500.000,  -676.531,     0.140
 29911.801, 60500.000,  -607.143,     0.593
 30706.832, 60500.000,  -621.599,     0.894
 50900.621, 60500.000,  -699.660,     0.727
 40326.708, 60500.000,  -705.442,     0.398
 19258.385, 60500.000,  -595.578,     0.878
 30229.814, 60500.000,  -604.252,     0.486
 30865.839, 60500.000,  -604.252,     0.510
 20927.950, 60500.000,  -676.531,     0.884
 31104.348, 60500.000,  -690.986,     0.425
 29275.776, 60500.000,  -627.381,     0.914
 11705.590, 60500.000,  -621.599,     0.782
 16634.783, 60500.000,  -650.510,     0.929
 10115.528, 60500.000,  -618.707,     0.802
 25936.646, 60500.000,  -598.469,     0.516
 39611.180, 60500.000,  -682.313,     0.847
 59486.957, 60500.000,  -780.612,     0.770
 21722.981, 60500.000,  -610.034,     0.872
 38498.137, 60500.000,  -656.293,     0.964
 13295.652, 60500.000,  -638.946,     0.931
 42711.801, 60500.000,  -728.571,     0.880
 41121.739, 60500.000,  -699.660,     0.684
 46527.950, 60500.000,  -690.986,     0.981
 32217.391, 60500.000,  -618.707,     0.537
 22915.528, 60500.000,  -595.578,     0.910
 55750.311, 60500.000,  -783.503,     0.280
 54319.255, 60500.000,  -757.483,     0.943
 52013.665, 60500.000,  -748.810,     0.687
 18383.851, 60500.000,  -572.449,     0.585
 52729.193, 60500.000,  -688.095,     0.782
 31263.354, 60500.000,  -633.163,     0.922
 51536.646, 60500.000,  -708.333,     0.816
 18463.354, 60500.000,  -566.667,     0.510
 27288.199, 60500.000,  -615.816,     0.936
 33807.453, 60500.000,  -688.095,     0.690
 46050.932, 60500.000,  -685.204,     0.910
 48197.516, 60500.000,  -731.463,     0.889
 60281.988, 60500.000,  -766.156,     0.512
 38418.634, 60500.000,  -714.116,     0.925
 20689.441, 60500.000,  -569.558,     0.083
 24267.081, 60500.000,  -607.143,     0.933
 57737.888, 60500.000,  -693.878,     0.855
 44699.379, 60500.000,  -702.551,     0.864
 56147.826, 60500.000,  -690.986,     0.845
 59407.453, 60500.000,  -740.136,     0.830
 30786.335, 60500.000,  -636.054,     0.945
 18145.342, 60500.000,  -592.687,     0.830
 31263.354, 60500.000,  -624.490,     0.875
 38736.646, 60500.000,  -659.184,     0.878
 11228.571, 60500.000,  -592.687,     0.771
 48038.509, 60500.000,  -708.333,     0.547
 58532.919, 60500.000,  -696.769,     0.911
 39849.689, 60500.000,  -673.639,     0.675
 18860.870, 60500.000,  -572.449,     0.422
 19258.385, 60500.000,  -604.252,     0.668
 47561.491, 60500.000,  -711.224,     0.851
 21881.988, 60500.000,  -612.925,     0.772
 14885.714, 60500.000,  -612.925,     0.618
 20530.435, 60500.000,  -569.558,     0.102
 56306.832, 60500.000,  -685.204,     0.251
 26970.186, 60500.000,  -682.313,     0.896
 56306.832, 60500.000,  -731.463,     0.772
 49946.584, 60500.000,  -711.224,     0.460
 59963.975, 60500.000,  -783.503,     0.584
 17429.814, 60500.000,  -595.578,     0.706
 52411.180, 60500.000,  -722.789,     0.843
 34920.497, 60500.000,  -636.054,     0.534
 20212.422, 60500.000,  -644.728,     0.910
 46766.460, 60500.000,  -745.918,     0.344
 55273.292, 60500.000,  -685.204,     0.957
 49549.068, 60500.000,  -725.680,     0.540
 41916.770, 60500.000,  -722.789,     0.606
 13613.665, 60500.000,  -633.163,     0.928
 49946.584, 60500.000,  -705.442,     0.703
 39690.683, 60500.000,  -711.224,     0.835
 42632.298, 60500.000,  -719.898,     0.817
 47879.503, 60500.000,  -679.422,     0.546
 13454.658, 60500.000,  -627.381,     0.803
 36192.547, 60500.000,  -699.660,     0.927
 30388.820, 60500.000,  -618.707,     0.913
 36510.559, 60500.000,  -676.531,     0.720
 21802.484, 60500.000,  -595.578,     0.982
 37544.099, 60500.000,  -662.075,     0.690
 12341.615, 60500.000,  -601.361,     0.918
 19814.907, 60500.000,  -636.054,     0.832
 12659.627, 60500.000,  -604.252,     0.778
 10513.043, 60500.000,  -621.599,     0.770
 16555.280, 60500.000,  -644.728,     0.817
 57658.385, 60500.000,  -717.007,     0.541
 13931.677, 60500.000,  -636.054,     0.847
 43665.839, 60500.000,  -731.463,     0.903
 14408.696, 60500.000,  -555.102,     0.942
 24187.578, 60500.000,  -586.905,     0.649
 23869.565, 60500.000,  -615.816,     0.769
 29832.298, 60500.000,  -607.143,     0.673
 45414.907, 60500.000,  -731.463,     0.922
 18940.373, 60500.000,  -575.340,     0.514
 35000.000, 60500.000,  -673.639,     0.715
 16873.292, 60500.000,  -662.075,     0.560
 52093.168, 60500.000,  -719.898,     0.830
 50105.590, 60500.000,  -711.224,     0.530
 29434.783, 60500.000,  -610.034,     0.817
 33091.925, 60500.000,  -673.639,     0.556
 55352.795, 60500.000,  -717.007,     0.917
 49390.062, 60500.000,  -702.551,     0.890
 33250.932, 60500.000,  -653.401,     0.953
 59407.453, 60500.000,  -728.571,     0.463
 23074.534, 60500.000,  -636.054,     0.866
 22756.522, 60500.000,  -673.639,     0.763
 35874.534, 60500.000,  -644.728,     0.910
 53444.720, 60500.000,  -751.701,     0.925
 51616.149, 60500.000,  -708.333,     0.860
 44381.366, 60500.000,  -711.224,     0.453
 42711.801, 60500.000,  -719.898,     0.820
 37464.596, 60500.000,  -667.857,     0.604
 27208.696, 60500.000,  -670.748,     0.609
 19576.398, 60500.000,  -644.728,     0.890
 25062.112, 60500.000,  -633.163,     0.900
 21404.969, 60500.000,  -592.687,     0.936
 22756.522, 60500.000,  -575.340,     0.039
 54160.248, 60500.000,  -754.592,     0.957
 39054.658, 60500.000,  -696.769,     0.493
 21484.472, 60500.000,  -584.014,     0.543
 12580.124, 60500.000,  -555.102,     0.896
 44063.354, 60500.000,  -699.660,     0.676
 37544.099, 60500.000,  -708.333,     0.895
 11467.081, 60500.000,  -636.054,     0.922
 28878.261, 60500.000,  -670.748,     0.642
 37226.087, 60500.000,  -693.878,     0.558
 10910.559, 60500.000,  -578.231,     0.626
 22597.516, 60500.000,  -641.837,     0.954
 17509.317, 60500.000,  -624.490,     0.526
 17270.807, 60500.000,  -664.966,     0.623
 39531.677, 60500.000,  -667.857,     0.882
 51536.646, 60500.000,  -685.204,     0.675
 13613.665, 60500.000,  -598.469,     0.843
 12580.124, 60500.000,  -584.014,     0.758
 13136.646, 60500.000,  -552.211,     0.890
 56147.826, 60500.000,  -757.483,     0.894
 47720.497, 60500.000,  -719.898,     0.411
 26254.658, 60500.000,  -610.034,     0.925
 37385.093, 60500.000,  -670.748,     0.901
 23154.037, 60500.000,  -647.619,     0.929
 53206.211, 60500.000,  -743.027,     0.931
 49072.050, 60500.000,  -728.571,     0.608
 14806.211, 60500.000,  -549.320,     0.071
 16952.795, 60500.000,  -644.728,     0.834
 19655.901, 60500.000,  -664.966,     0.953
